formulaA,formulaB,formulaA_elements_AtomicVolume,formulaB_elements_AtomicVolume,formulaA_elements_AtomicWeight,formulaB_elements_AtomicWeight,formulaA_elements_BoilingT,formulaB_elements_BoilingT,formulaA_elements_BulkModulus,formulaB_elements_BulkModulus,formulaA_elements_Column,formulaB_elements_Column,formulaA_elements_CovalentRadius,formulaB_elements_CovalentRadius,formulaA_elements_Density,formulaB_elements_Density,formulaA_elements_ElectronSurfaceDensityWS,formulaB_elements_ElectronSurfaceDensityWS,formulaA_elements_Electronegativity,formulaB_elements_Electronegativity,formulaA_elements_FirstIonizationEnergy,formulaB_elements_FirstIonizationEnergy,formulaA_elements_GSbandgap,formulaB_elements_GSbandgap,formulaA_elements_GSenergy_pa,formulaB_elements_GSenergy_pa,formulaA_elements_GSestBCClatcnt,formulaB_elements_GSestBCClatcnt,formulaA_elements_GSestFCClatcnt,formulaB_elements_GSestFCClatcnt,formulaA_elements_GSmagmom,formulaB_elements_GSmagmom,formulaA_elements_GSvolume_pa,formulaB_elements_GSvolume_pa,formulaA_elements_HHIp,formulaB_elements_HHIp,formulaA_elements_HHIr,formulaB_elements_HHIr,formulaA_elements_HeatCapacityMass,formulaB_elements_HeatCapacityMass,formulaA_elements_HeatCapacityMolar,formulaB_elements_HeatCapacityMolar,formulaA_elements_HeatFusion,formulaB_elements_HeatFusion,formulaA_elements_ICSDVolume,formulaB_elements_ICSDVolume,formulaA_elements_IsAlkali,formulaB_elements_IsAlkali,formulaA_elements_IsDBlock,formulaB_elements_IsDBlock,formulaA_elements_IsFBlock,formulaB_elements_IsFBlock,formulaA_elements_IsMetal,formulaB_elements_IsMetal,formulaA_elements_IsMetalloid,formulaB_elements_IsMetalloid,formulaA_elements_IsNonmetal,formulaB_elements_IsNonmetal,formulaA_elements_MeltingT,formulaB_elements_MeltingT,formulaA_elements_MendeleevNumber,formulaB_elements_MendeleevNumber,formulaA_elements_MiracleRadius,formulaB_elements_MiracleRadius,formulaA_elements_NUnfilled,formulaB_elements_NUnfilled,formulaA_elements_NValance,formulaB_elements_NValance,formulaA_elements_NdUnfilled,formulaB_elements_NdUnfilled,formulaA_elements_NdValence,formulaB_elements_NdValence,formulaA_elements_NfUnfilled,formulaB_elements_NfUnfilled,formulaA_elements_NfValence,formulaB_elements_NfValence,formulaA_elements_NpUnfilled,formulaB_elements_NpUnfilled,formulaA_elements_NpValence,formulaB_elements_NpValence,formulaA_elements_NsUnfilled,formulaB_elements_NsUnfilled,formulaA_elements_NsValence,formulaB_elements_NsValence,formulaA_elements_Number,formulaB_elements_Number,formulaA_elements_Polarizability,formulaB_elements_Polarizability,formulaA_elements_Row,formulaB_elements_Row,formulaA_elements_ShearModulus,formulaB_elements_ShearModulus,formulaA_elements_SpaceGroupNumber,formulaB_elements_SpaceGroupNumber,avg_coordination_A,avg_coordination_B,avg_nearest_neighbor_distance_A,avg_nearest_neighbor_distance_B
64,13,33.956819013,42.9371873025,150.36,40.078,2076.0,1757.0,38.0,17.0,3.0,2.0,198.0,176.0,7353.0,1550.0,1.21,0.91,1.17,1.0,5.6437,6.11316,0.0,0.0,-4.713379635,-1.948329565,4.050607032,4.227260324,5.103445064,5.326014266,0.0,0.0,33.23,37.77,9500.0,3900.0,3100.0,1500.0,0.196,0.647,29.54,25.929,8.62,8.54,33.14,44.19,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1345.0,1115.0,23.0,7.0,185.0,201.0,8.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,62.0,20.0,28.8,25.7333333333,6.0,4.0,20.0,7.4,166.0,225.0,12.0,12.0,3.61456,3.89661
28,58,24.6117420696,13.5678744093,200.59,101.07,629.73,4423.0,25.0,220.0,12.0,8.0,132.0,146.0,13534.0,12370.0,1.24,1.83,2.0,2.2,10.4375,7.3605,0.0,0.0,-0.250105562414,-9.19463357,3.695665057,3.000740558,4.656246199,3.780696194,0.0,0.0,25.2375862069,13.51,5500.0,3200.0,3100.0,8000.0,0.14,0.238,27.983,24.06,2.295,38.59,23.82,14.03,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,234.32,2607.0,71.0,56.0,152.0,134.0,0.0,4.0,26.0,8.0,0.0,3.0,10.0,7.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,80.0,44.0,5.36,9.6,6.0,5.0,0.0,173.0,166.0,194.0,12.0,12.0,3.3977,2.66567
27,4,37236.0355633,37184.2854228,4.002602,39.948,4.07,87.2,0.0,0.0,18.0,18.0,28.0,106.0,0.1785,1.784,0.0,0.0,0.0,0.0,24.587387,15.75961,18.098,9.26,0.0011354,0.05854104,2.908733088,3.850300758,3.664774046,4.851074973,0.0,0.0,12.305,28.54,3200.0,0.0,3900.0,0.0,5.13,0.52,20.786,20.786,0.0,1.18,19.08,36.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,83.8,98.0,100.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,2.0,18.0,0.2050522,1.6411,1.0,3.0,0.0,0.0,225.0,225.0,8.0,12.0,2.73717,3.98863
35,13,37.5306461188,42.9371873025,138.90547,40.078,3737.0,1757.0,28.0,17.0,3.0,2.0,207.0,176.0,6146.0,1550.0,1.18,0.91,1.1,1.0,5.5769,6.11316,0.0,0.0,-4.927546185,-1.948329565,4.194456026,4.227260324,5.28468344,5.326014266,0.0,0.0,36.8975,37.77,9500.0,3900.0,3100.0,1500.0,0.195,0.647,27.11,25.929,6.2,8.54,37.42,44.19,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1193.0,1115.0,13.0,7.0,187.0,201.0,9.0,0.0,3.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,57.0,20.0,31.1,25.7333333333,6.0,4.0,14.0,7.4,194.0,225.0,12.0,12.0,3.71998,3.89661
44,54,37232.1856895,15.3604635067,20.1791,195.084,26.92,4098.0,0.0,230.0,18.0,10.0,58.0,136.0,0.9,21090.0,0.0,1.78,0.0,2.28,21.56454,8.9588,13.088,0.0,0.09403567,-6.02850968,2.934893568,3.108612885,3.697734186,3.91660681,0.0,0.0,12.64,15.02,0.0,5500.0,0.0,9100.0,1.03,0.133,20.786,25.86,0.164,22.175,23.09,15.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.56,2041.4,99.0,63.0,0.0,139.0,0.0,2.0,8.0,24.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,14.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,1.0,10.0,78.0,0.39432,6.5,2.0,6.0,0.0,61.0,225.0,225.0,12.0,12.0,3.04326,2.812
52,38,33.1475485628,23.2222930956,145.0,24.305,3273.0,1363.0,33.0,45.0,3.0,2.0,199.0,141.0,7264.0,1738.0,1.21,1.17,1.155,1.31,5.582,7.646235,0.0,0.0,-4.7446213425,-1.54227231,4.075342789,3.577326635,5.134610166,4.50714913,0.0,0.0,33.8425,22.89,9500.0,5300.0,3100.0,500.0,0.0,1.023,0.0,24.869,0.0,8.48,33.67,23.48,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1373.0,923.0,21.0,68.0,185.0,160.0,9.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,61.0,12.0,30.1,10.7666666667,6.0,3.0,18.0,17.0,194.0,194.0,12.0,12.0,3.63908,3.18377
5,29,21.7239657372,31.1403799108,74.9216,164.93032,887.0,2973.0,22.0,40.0,15.0,3.0,119.0,192.0,5727.0,8795.0,1.44,1.22,2.18,1.23,9.7886,6.0215,0.0,0.0,-4.650889115,-4.57741687667,3.539684396,3.946510119,4.459722881,4.972291172,0.0,0.0,22.175,30.7333333333,3300.0,9500.0,4000.0,3100.0,0.329,0.165,24.64,27.15,24.44,11.76,21.52,31.11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1090.0,1747.0,84.0,33.0,115.0,177.0,3.0,3.0,15.0,13.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,11.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,33.0,67.0,4.31,23.6,4.0,6.0,0.0,26.0,166.0,194.0,3.0,12.0,2.5579,3.48112
45,57,10.9412844417,13.7255098107,58.6934,102.9055,3186.0,3968.0,180.0,380.0,10.0,9.0,124.0,142.0,8908.0,12450.0,1.75,1.76,1.91,2.28,7.6398,7.4589,0.0,0.0,-5.54632457,-7.25364552,2.74306794,3.010334727,3.456049039,3.79278409,0.5953947,0.0,10.32,13.64,1000.0,3200.0,1500.0,8000.0,0.444,0.243,26.07,24.98,17.48,26.59,10.86,11.58,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1728.0,2237.0,61.0,59.0,126.0,132.0,2.0,3.0,10.0,9.0,2.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,28.0,45.0,6.8,8.6,4.0,5.0,76.0,150.0,225.0,225.0,12.0,12.0,2.48056,2.72142
19,5,11.8299419319,21.7239657372,63.546,74.9216,3200.0,887.0,140.0,22.0,11.0,15.0,132.0,119.0,8920.0,5727.0,1.47,1.44,1.9,2.18,7.72638,9.7886,0.0,0.0,-3.68065482,-4.650889115,2.807970487,3.539684396,3.537821124,4.459722881,0.0,0.0,11.07,22.175,1600.0,3300.0,1500.0,4000.0,0.385,0.329,24.44,24.64,13.6,24.44,11.81,21.52,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1357.77,1090.0,64.0,84.0,126.0,115.0,1.0,3.0,11.0,15.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,29.0,33.0,6.15,4.31,4.0,4.0,48.0,0.0,225.0,166.0,12.0,3.0,2.55719,2.5579
45,7,10.9412844417,7.29776726528,58.6934,10.811,3186.0,4273.0,180.0,320.0,10.0,13.0,124.0,84.0,8908.0,2460.0,1.75,1.75,1.91,2.04,7.6398,8.29802,0.0,1.524,-5.54632457,-6.67769815417,2.74306794,2.429779429,3.456049039,3.061330249,0.5953947,0.0,10.32,7.1725,1000.0,2900.0,1500.0,2000.0,0.444,1.026,26.07,11.087,17.48,50.2,10.86,7.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1728.0,2348.0,61.0,72.0,126.0,88.0,2.0,5.0,10.0,3.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,28.0,5.0,6.8,3.03,4.0,2.0,76.0,0.0,225.0,166.0,12.0,5.5,2.48056,1.72536
33,62,75.8478646831,27.2088046258,39.0983,78.96,1032.0,958.0,3.1,8.3,1.0,16.0,203.0,120.0,856.0,4819.0,0.65,0.0,0.82,2.55,4.3406633,9.75239,0.0,0.799,-1.09753971333,-3.47079191,5.268200874,3.728679007,6.637517176,4.697841169,0.0,0.0,73.1066666667,25.92,1700.0,2200.0,7200.0,6000.0,0.757,0.321,29.6,25.363,2.335,6.69,75.63,29.81,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,336.53,494.0,3.0,89.0,230.0,118.0,1.0,2.0,1.0,16.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,2.0,19.0,34.0,43.23,3.77,4.0,4.0,1.3,3.7,229.0,14.0,8.0,2.0,4.57083,2.364
36,39,21.5440580799,12.2127044656,6.941,54.938045,1615.0,2334.0,11.0,120.0,1.0,7.0,128.0,139.0,535.0,7470.0,0.98,1.61,0.98,1.55,5.391719,7.43402,0.0,0.0,-1.86988691,-9.02056525034,3.213570838,2.757836487,4.048845545,3.474656242,0.0,0.000310120689655,16.5933333333,10.4875862069,2900.0,1600.0,4200.0,1800.0,3.582,0.479,24.86,26.32,3.0,12.91,21.63,12.2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,453.69,1519.0,1.0,52.0,152.0,132.0,1.0,5.0,1.0,7.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,25.0,24.335,9.4,2.0,4.0,4.2,78.0,229.0,217.0,8.0,5.24138,2.96771,2.27619
26,64,22.6609763824,33.956819013,72.64,150.36,3093.0,2076.0,0.0,38.0,14.0,3.0,120.0,198.0,5323.0,7353.0,1.37,1.21,2.01,1.17,7.89943,5.6437,0.383,0.0,-4.616039545,-4.713379635,3.583307493,4.050607032,4.514684539,5.103445064,0.0,0.0,23.005,33.23,5300.0,9500.0,1900.0,3100.0,0.32,0.196,23.222,29.54,36.94,8.62,22.23,33.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1211.4,1345.0,79.0,23.0,114.0,185.0,4.0,8.0,14.0,8.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,32.0,62.0,5.84,28.8,4.0,6.0,0.0,20.0,225.0,166.0,4.0,12.0,2.49539,3.61456
80,6,43.7396719386,16.9470636165,173.054,196.966569,1469.0,3129.0,31.0,220.0,3.0,11.0,187.0,136.0,6570.0,19300.0,0.92,1.57,1.26,2.54,6.25416,9.22553,0.0,0.0,-1.47410408,-3.20969261,4.086451411,3.220442052,5.148606152,4.057502731,0.0,0.0,34.12,16.7,9500.0,1100.0,3100.0,1000.0,0.155,0.129,26.74,25.418,7.66,12.55,41.17,16.96,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1092.0,1337.33,39.0,66.0,190.0,143.0,0.0,1.0,16.0,25.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,70.0,79.0,20.9,5.8,6.0,6.0,9.9,27.0,225.0,225.0,12.0,12.0,3.8532,2.94955
11,32,42.5278253242,14.1485504686,79.904,192.217,332.0,4701.0,1.9,320.0,17.0,9.0,120.0,141.0,3120.0,22560.0,0.0,1.83,2.96,2.2,11.8138,8.96702,1.457,0.0,-1.5830253375,-8.84851145,3.892116444,3.051696628,4.903759436,3.84489682,0.0,0.0,29.48,14.21,3300.0,5500.0,6900.0,9100.0,0.474,0.131,75.69,25.1,5.285,41.12,65.14,13.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,265.8,2739.0,95.0,60.0,0.0,136.0,1.0,3.0,17.0,23.0,0.0,3.0,10.0,7.0,0.0,0.0,0.0,14.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,35.0,77.0,3.05,7.6,4.0,6.0,0.0,210.0,64.0,225.0,1.0,12.0,2.38875,2.74055
63,54,20.0163777166,15.3604635067,28.0855,195.084,3173.0,4098.0,100.0,230.0,14.0,10.0,111.0,136.0,2330.0,21090.0,1.5,1.78,1.9,2.28,8.15168,8.9588,0.773,0.0,-5.424918005,-6.02850968,3.444849839,3.108612885,4.340238825,3.91660681,0.0,0.0,20.44,15.02,4700.0,5500.0,1000.0,9100.0,0.712,0.133,19.99,25.86,50.21,22.175,20.02,15.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1687.0,2041.4,78.0,63.0,110.0,139.0,4.0,2.0,4.0,24.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,14.0,4.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,14.0,78.0,5.53,6.5,3.0,6.0,0.0,61.0,227.0,225.0,4.0,12.0,2.36803,2.812
24,48,19.6105134831,28.2141218166,69.723,30.973762,2477.0,553.5,0.0,11.0,13.0,15.0,122.0,107.0,5904.0,1823.0,1.31,1.65,1.81,2.19,5.999301,10.48669,0.0,1.625,-3.0122553025,-5.4005090425,3.353549368,3.560590636,4.225207441,4.486063093,0.0,0.0,18.8575,22.5702380952,5500.0,2000.0,1900.0,5100.0,0.373,0.769,26.03,23.824,5.585,18.54,19.6,18.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,302.91,317.3,74.0,83.0,134.0,102.0,5.0,3.0,13.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,3.0,0.0,0.0,2.0,2.0,31.0,15.0,8.12,3.63,4.0,3.0,0.0,0.0,64.0,2.0,5.0,3.0,2.53355,2.21377
7,37,7.29776726528,29.5240319081,10.811,174.9668,4273.0,3675.0,320.0,48.0,13.0,3.0,84.0,187.0,2460.0,9841.0,1.75,1.24,2.04,1.27,8.29802,5.42586,1.524,0.0,-6.67769815417,-4.52300002,2.429779429,3.864860763,3.061330249,4.869419431,0.0,0.0022471,7.1725,28.865,2900.0,9500.0,2000.0,3100.0,1.026,0.154,11.087,26.86,50.2,18.65,7.75,29.52,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2348.0,1936.0,72.0,41.0,88.0,175.0,5.0,9.0,3.0,17.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,14.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,71.0,3.03,21.9,2.0,6.0,0.0,27.0,166.0,194.0,5.5,12.0,1.72536,3.40931
8,32,64.9692816747,14.1485504686,137.327,192.217,2143.0,4701.0,9.6,320.0,2.0,9.0,215.0,141.0,3510.0,22560.0,0.81,1.83,0.89,2.2,5.211664,8.96702,0.0,0.0,-1.92352226,-8.84851145,5.028899311,3.051696628,6.3360161,3.84489682,0.0,0.0,63.59,14.21,3000.0,5500.0,2300.0,9100.0,0.204,0.131,28.07,25.1,7.12,41.12,62.88,13.88,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1000.0,2739.0,9.0,60.0,223.0,136.0,0.0,3.0,2.0,23.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,56.0,77.0,39.7,7.6,6.0,6.0,4.9,210.0,229.0,225.0,8.0,12.0,4.35637,2.74055
80,62,43.7396719386,27.2088046258,173.054,78.96,1469.0,958.0,31.0,8.3,3.0,16.0,187.0,120.0,6570.0,4819.0,0.92,0.0,1.26,2.55,6.25416,9.75239,0.0,0.799,-1.47410408,-3.47079191,4.086451411,3.728679007,5.148606152,4.697841169,0.0,0.0,34.12,25.92,9500.0,2200.0,3100.0,6000.0,0.155,0.321,26.74,25.363,7.66,6.69,41.17,29.81,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1092.0,494.0,39.0,89.0,190.0,118.0,0.0,2.0,16.0,16.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,70.0,34.0,20.9,3.77,6.0,4.0,9.9,3.7,225.0,14.0,12.0,2.0,3.8532,2.364
11,65,42.5278253242,26.9667852621,79.904,118.71,332.0,2875.0,1.9,58.0,17.0,14.0,120.0,139.0,3120.0,7310.0,0.0,1.24,2.96,1.96,11.8138,7.34392,1.457,0.0,-1.5830253375,-3.96104709,3.892116444,4.052840562,4.903759436,5.106259136,0.0,0.0,29.48,33.285,3300.0,2600.0,6900.0,1600.0,0.474,0.227,75.69,26.99,5.285,7.15,65.14,27.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,265.8,505.08,95.0,80.0,0.0,155.0,1.0,4.0,17.0,14.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,2.0,2.0,35.0,50.0,3.05,7.06,4.0,5.0,0.0,18.0,64.0,141.0,1.0,4.0,2.38875,2.87792
35,65,37.5306461188,26.9667852621,138.90547,118.71,3737.0,2875.0,28.0,58.0,3.0,14.0,207.0,139.0,6146.0,7310.0,1.18,1.24,1.1,1.96,5.5769,7.34392,0.0,0.0,-4.927546185,-3.96104709,4.194456026,4.052840562,5.28468344,5.106259136,0.0,0.0,36.8975,33.285,9500.0,2600.0,3100.0,1600.0,0.195,0.227,27.11,26.99,6.2,7.15,37.42,27.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1193.0,505.08,13.0,80.0,187.0,155.0,9.0,4.0,3.0,14.0,9.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,57.0,50.0,31.1,7.06,6.0,5.0,14.0,18.0,194.0,141.0,12.0,4.0,3.71998,2.87792
45,49,10.9412844417,24.9611606283,58.6934,231.03586,3186.0,4273.0,180.0,0.0,10.0,3.0,124.0,200.0,8908.0,15370.0,1.75,0.0,1.91,1.5,7.6398,5.89,0.0,0.0,-5.54632457,-9.49741247,2.74306794,3.692852039,3.456049039,4.652702018,0.5953947,0.0,10.32,25.18,1000.0,0.0,1500.0,0.0,0.444,0.0,26.07,0.0,17.48,12.34,10.86,24.94,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1728.0,1845.0,61.0,18.0,126.0,165.0,2.0,21.0,10.0,5.0,2.0,9.0,8.0,1.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,28.0,91.0,6.8,25.4,4.0,7.0,76.0,0.0,225.0,139.0,12.0,12.0,2.48056,3.29125
14,52,21.5800254558,33.1475485628,112.411,145.0,1040.0,3273.0,42.0,33.0,12.0,3.0,144.0,199.0,8650.0,7264.0,1.24,1.21,1.69,1.155,8.99382,5.582,0.0,0.0,-0.812174225,-4.7446213425,3.390921571,4.075342789,4.272293466,5.134610166,0.0,0.0,19.495,33.8425,1700.0,9500.0,1300.0,3100.0,0.231,0.0,26.02,0.0,6.21,0.0,21.59,33.67,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,594.22,1373.0,70.0,21.0,157.0,185.0,0.0,9.0,12.0,7.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,48.0,61.0,7.32,30.1,5.0,6.0,19.0,18.0,194.0,194.0,6.0,12.0,3.00785,3.63908
38,51,23.2222930956,14.6983862686,24.305,106.42,1363.0,3236.0,45.0,180.0,2.0,10.0,141.0,139.0,1738.0,12023.0,1.17,1.67,1.31,2.2,7.646235,8.3369,0.0,0.0,-1.54227231,-5.13777457,3.577326635,3.065947111,4.50714913,3.862851303,0.0,0.0,22.89,14.41,5300.0,3200.0,500.0,8000.0,1.023,0.244,24.869,25.98,8.48,16.74,23.48,14.72,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,923.0,1828.05,68.0,62.0,160.0,142.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,46.0,10.7666666667,4.8,3.0,5.0,17.0,44.0,194.0,225.0,12.0,12.0,3.18377,2.79543
33,66,75.8478646831,55.3231307765,39.0983,87.62,1032.0,1655.0,3.1,0.0,1.0,2.0,203.0,195.0,856.0,2630.0,0.65,0.84,0.82,0.95,4.3406633,5.69485,0.0,0.0,-1.09753971333,-1.6828136,5.268200874,4.768954732,6.637517176,6.008506453,0.0,0.0,73.1066666667,54.23,1700.0,4200.0,7200.0,3000.0,0.757,0.306,29.6,26.79,2.335,7.43,75.63,56.08,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,336.53,1050.0,3.0,8.0,230.0,212.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,19.0,38.0,43.23,25.55,4.0,5.0,1.3,6.1,229.0,225.0,8.0,12.0,4.57083,4.26546
69,73,14.1510115085,28.6408765609,98.0,204.3833,4538.0,1746.0,0.0,43.0,7.0,13.0,147.0,145.0,11500.0,11850.0,1.81,1.12,1.9,1.62,7.28,6.108194,0.0,0.0,-10.355151195,-2.27267753,3.057056135,3.775558738,3.851649375,4.756905929,0.0,0.0,14.285,26.91,0.0,6500.0,0.0,6500.0,0.0,0.129,0.0,26.32,33.29,4.142,14.22,28.53,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2430.0,577.0,53.0,76.0,136.0,172.0,5.0,5.0,7.0,27.0,5.0,0.0,5.0,10.0,0.0,0.0,0.0,14.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,43.0,81.0,11.4,7.55,5.0,6.0,0.0,2.8,194.0,194.0,12.0,8.0,2.72536,3.43253
34,6,37107.4947415,16.9470636165,83.798,196.966569,119.78,3129.0,0.0,220.0,18.0,11.0,116.0,136.0,3.75,19300.0,0.0,1.57,3.0,2.54,13.99961,9.22553,7.535,0.0,0.08753524,-3.20969261,4.162477568,3.220442052,5.244393107,4.057502731,0.0,0.0,36.06,16.7,0.0,1100.0,0.0,1000.0,0.248,0.129,20.786,25.418,1.164,12.55,44.81,16.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,115.79,1337.33,101.0,66.0,0.0,143.0,0.0,1.0,18.0,25.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,14.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,1.0,36.0,79.0,2.4844,5.8,4.0,6.0,0.0,27.0,225.0,225.0,12.0,12.0,4.59369,2.94955
25,39,33.0497243138,12.2127044656,157.25,54.938045,3523.0,2334.0,38.0,120.0,3.0,7.0,196.0,139.0,7901.0,7470.0,1.21,1.61,1.2,1.55,6.1498,7.43402,0.0,0.0,-4.65442131,-9.02056525034,4.002082249,2.757836487,5.042307669,3.474656242,0.0,0.000310120689655,32.05,10.4875862069,9500.0,1600.0,3100.0,1800.0,0.235,0.479,37.03,26.32,9.67,12.91,32.98,12.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1586.0,1519.0,27.0,52.0,176.0,132.0,16.0,5.0,10.0,7.0,9.0,5.0,1.0,5.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,64.0,25.0,23.5,9.4,6.0,4.0,22.0,78.0,194.0,217.0,12.0,5.24138,3.58601,2.27619
